packet_id,instance_id,system_id,faithfulness_mean,priority_rank,annotation_origin,source_template_id,candidate_reason,candidate_eligible,selected,selection_reason,repair_attempted,outcome,if_not_selected_why,packet_json_sha256,scaffold_lean_sha256,diagnostics_json_sha256,packet_json_path,diagnostics_path
hp_sorting_merge_sort_007__full_method_v1,sorting_merge_sort_007,full_method_v1,1.000000,188,mapped_from_canonical,sorting_merge_sort_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:8479882facb08611ea289f5309600303d024d9fcd4fd679c9d659d6096ef3575,sha256:946ce378b9d9f6bdc552c8da2626d281844c3ac715d7dc38262034274170b687,sha256:9255687e072a90b7564e35937f088ea12b8c88f6776c5abc36628accd2ac8bf8,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_007__naive_concat_v1,sorting_merge_sort_007,naive_concat_v1,0.954500,148,direct_adjudicated,sorting_merge_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:b1460b1c52fe86155e843c3e9843206d667933f182122ff667fc0ca7655160cb,sha256:ebc674fa6a5de4ff6878ecfd12d786db50d170874195289679fafed1bf9cce18,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_sorting_merge_sort_007__text_only_v1,sorting_merge_sort_007,text_only_v1,0.583300,36,direct_adjudicated,sorting_merge_sort_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:e9bcc2030faf82c0ce02265e99cfaac56a965d0e8cd71b7483395c05adfd8d2e,sha256:ebc674fa6a5de4ff6878ecfd12d786db50d170874195289679fafed1bf9cce18,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_002/lean_diagnostics.json
hp_trees_bst_insert_004__code_only_v1,trees_bst_insert_004,code_only_v1,0.900000,127,direct_adjudicated,trees_bst_insert_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:14f994d07009f4f9e1ee12f5de137dae05a85771a9a1be6ffd1d685bb3168d79,sha256:f8b88efbec7f9c7a2538156fd4ff644f4b8cc4a2f7edd5eeefefda72b95c45a0,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_004__full_method_v1,trees_bst_insert_004,full_method_v1,1.000000,189,mapped_from_canonical,trees_bst_insert_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:583f9dbc4a9e258190eaa25d6c17daeb95ccdf5c83b30798b17a4f475caf0a88,sha256:25f415da2a1327fba9c2697515d289c28d0b17edac4d00a598f3ba2bda8984bd,sha256:aaf0648c2f015937c42a806878a12a54309eb773f6dcb70229e769de622ab4ff,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_004__naive_concat_v1,trees_bst_insert_004,naive_concat_v1,0.875000,121,direct_adjudicated,trees_bst_insert_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:ce3c2c11af06062461c20af357abf474293dd9ba5bb222fce87eebade6eb0a9f,sha256:f8b88efbec7f9c7a2538156fd4ff644f4b8cc4a2f7edd5eeefefda72b95c45a0,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_004__text_only_v1,trees_bst_insert_004,text_only_v1,0.545500,19,direct_adjudicated,trees_bst_insert_001,low_semantic_faithfulness;missing_critical_semantic_unit,true,false,,false,not_selected,higher_priority_hotspot_absorbed_repair_budget,sha256:7f7cd12f3924037c6442921a51611744dd5fb59db8640ed8c68cd140b8bfb985,sha256:f8b88efbec7f9c7a2538156fd4ff644f4b8cc4a2f7edd5eeefefda72b95c45a0,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_005__code_only_v1,trees_bst_insert_005,code_only_v1,1.000000,190,mapped_from_canonical,trees_bst_insert_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:593bb1a0600a1a56974299bebd58bb21e1be8e3e4f945fe667299921faf034ae,sha256:28c88ad8c24d22d6eabbb59b452e8e6bf2f9ca6c6bec799f7c8d84615387c581,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_005__full_method_v1,trees_bst_insert_005,full_method_v1,0.900000,128,direct_adjudicated,trees_bst_insert_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:384ecc4cfeae4304545c26eab9ccc12779896df09cb4c2f5b1778b674a84e0d6,sha256:99b2a339d813023d7dd4bd7d4221d01bab1faaf465f7fb1bf45264dba15a5eeb,sha256:581d5c2389e13805567e2e8d03245e90d70c3ebafa7398addab83f230e5dfc51,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_005__naive_concat_v1,trees_bst_insert_005,naive_concat_v1,0.700000,57,direct_adjudicated,trees_bst_insert_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:fc475f9e41d8e171e9006a668e19392d3683e18b91039d7646d7cd32e517e5cd,sha256:28c88ad8c24d22d6eabbb59b452e8e6bf2f9ca6c6bec799f7c8d84615387c581,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_005__text_only_v1,trees_bst_insert_005,text_only_v1,0.611100,43,direct_adjudicated,trees_bst_insert_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:3fc6238de4bc788a1bcc160a1a5eabe473099e816f41d1594a93c12dbe63cc39,sha256:28c88ad8c24d22d6eabbb59b452e8e6bf2f9ca6c6bec799f7c8d84615387c581,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_006__code_only_v1,trees_bst_insert_006,code_only_v1,0.900000,129,mapped_from_canonical,trees_bst_insert_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:14f994d07009f4f9e1ee12f5de137dae05a85771a9a1be6ffd1d685bb3168d79,sha256:f8b88efbec7f9c7a2538156fd4ff644f4b8cc4a2f7edd5eeefefda72b95c45a0,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_006__full_method_v1,trees_bst_insert_006,full_method_v1,1.000000,191,mapped_from_canonical,trees_bst_insert_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:583f9dbc4a9e258190eaa25d6c17daeb95ccdf5c83b30798b17a4f475caf0a88,sha256:25f415da2a1327fba9c2697515d289c28d0b17edac4d00a598f3ba2bda8984bd,sha256:aaf0648c2f015937c42a806878a12a54309eb773f6dcb70229e769de622ab4ff,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_006__naive_concat_v1,trees_bst_insert_006,naive_concat_v1,0.875000,122,direct_adjudicated,trees_bst_insert_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:ce3c2c11af06062461c20af357abf474293dd9ba5bb222fce87eebade6eb0a9f,sha256:f8b88efbec7f9c7a2538156fd4ff644f4b8cc4a2f7edd5eeefefda72b95c45a0,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_006__text_only_v1,trees_bst_insert_006,text_only_v1,0.545500,20,direct_adjudicated,trees_bst_insert_001,low_semantic_faithfulness;missing_critical_semantic_unit,true,false,,false,not_selected,higher_priority_hotspot_absorbed_repair_budget,sha256:7f7cd12f3924037c6442921a51611744dd5fb59db8640ed8c68cd140b8bfb985,sha256:f8b88efbec7f9c7a2538156fd4ff644f4b8cc4a2f7edd5eeefefda72b95c45a0,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_001/lean_diagnostics.json
hp_trees_bst_insert_007__code_only_v1,trees_bst_insert_007,code_only_v1,1.000000,192,mapped_from_canonical,trees_bst_insert_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:593bb1a0600a1a56974299bebd58bb21e1be8e3e4f945fe667299921faf034ae,sha256:28c88ad8c24d22d6eabbb59b452e8e6bf2f9ca6c6bec799f7c8d84615387c581,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_007__full_method_v1,trees_bst_insert_007,full_method_v1,0.900000,130,mapped_from_canonical,trees_bst_insert_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:384ecc4cfeae4304545c26eab9ccc12779896df09cb4c2f5b1778b674a84e0d6,sha256:99b2a339d813023d7dd4bd7d4221d01bab1faaf465f7fb1bf45264dba15a5eeb,sha256:581d5c2389e13805567e2e8d03245e90d70c3ebafa7398addab83f230e5dfc51,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_007__naive_concat_v1,trees_bst_insert_007,naive_concat_v1,0.700000,58,direct_adjudicated,trees_bst_insert_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:fc475f9e41d8e171e9006a668e19392d3683e18b91039d7646d7cd32e517e5cd,sha256:28c88ad8c24d22d6eabbb59b452e8e6bf2f9ca6c6bec799f7c8d84615387c581,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_bst_insert_007__text_only_v1,trees_bst_insert_007,text_only_v1,0.611100,44,direct_adjudicated,trees_bst_insert_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:3fc6238de4bc788a1bcc160a1a5eabe473099e816f41d1594a93c12dbe63cc39,sha256:28c88ad8c24d22d6eabbb59b452e8e6bf2f9ca6c6bec799f7c8d84615387c581,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_004__code_only_v1,trees_lowest_common_ancestor_004,code_only_v1,0.833300,107,direct_adjudicated,trees_lowest_common_ancestor_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:69e4e827d9f17da04d0d4c251215eb59515de72b2057857b82bd268d361ef56b,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_004__full_method_v1,trees_lowest_common_ancestor_004,full_method_v1,0.666700,49,direct_adjudicated,trees_lowest_common_ancestor_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:ca22a9c4e447b5e30fdadc0211488de8594a497d44ee51755c6b729e6e253408,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:3fb996815f4d603ea5c93b0ea090fdaf0e37096acc79aff193c68adbd05bfde8,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_004__naive_concat_v1,trees_lowest_common_ancestor_004,naive_concat_v1,0.583300,37,direct_adjudicated,trees_lowest_common_ancestor_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:52bfb14118c6b64d2139331c36461a13f5e604fae7e67ab33b40412e158bd992,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_004__text_only_v1,trees_lowest_common_ancestor_004,text_only_v1,0.590900,41,direct_adjudicated,trees_lowest_common_ancestor_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:5cd7467dbe0bdcbb06ac5a3103435b6231adbc5f9d7e531701d0a2bd581b3e0b,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_005__code_only_v1,trees_lowest_common_ancestor_005,code_only_v1,0.833300,108,mapped_from_canonical,trees_lowest_common_ancestor_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:eb2a1aedc75bd83db43d9dbb93d5aa971dc6a78390935feedfde845ca14f7bdb,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_005__full_method_v1,trees_lowest_common_ancestor_005,full_method_v1,0.666700,50,mapped_from_canonical,trees_lowest_common_ancestor_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:c7df2e56cc42924b7839f69400084b7b30680f39f0c192bab53e985b51486df0,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:f35c449cd792800f782176ee6955357070553f9fec4c95295b9cf961f81e79d2,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_005__naive_concat_v1,trees_lowest_common_ancestor_005,naive_concat_v1,0.666700,51,direct_adjudicated,trees_lowest_common_ancestor_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:716be94402c6771103b7d949326f36ffe4846e4e39a8a4178984a5852ed4f633,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_005__text_only_v1,trees_lowest_common_ancestor_005,text_only_v1,0.500000,11,direct_adjudicated,trees_lowest_common_ancestor_002,low_semantic_faithfulness;missing_critical_semantic_unit,true,true,priority_queue_by_lowest_adjudicated_faithfulness_within_eval_grid,true,repaired_scaffold_alignment,,sha256:02955cab8e7f9f3a87863ac3b18765f0eec99227f8eed8cb90477f23a4fc3c39,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_006__code_only_v1,trees_lowest_common_ancestor_006,code_only_v1,0.833300,109,mapped_from_canonical,trees_lowest_common_ancestor_001,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:69e4e827d9f17da04d0d4c251215eb59515de72b2057857b82bd268d361ef56b,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_006__full_method_v1,trees_lowest_common_ancestor_006,full_method_v1,0.666700,52,mapped_from_canonical,trees_lowest_common_ancestor_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:ca22a9c4e447b5e30fdadc0211488de8594a497d44ee51755c6b729e6e253408,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:3fb996815f4d603ea5c93b0ea090fdaf0e37096acc79aff193c68adbd05bfde8,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_006__naive_concat_v1,trees_lowest_common_ancestor_006,naive_concat_v1,0.583300,38,direct_adjudicated,trees_lowest_common_ancestor_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:52bfb14118c6b64d2139331c36461a13f5e604fae7e67ab33b40412e158bd992,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_006__text_only_v1,trees_lowest_common_ancestor_006,text_only_v1,0.590900,42,direct_adjudicated,trees_lowest_common_ancestor_001,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:5cd7467dbe0bdcbb06ac5a3103435b6231adbc5f9d7e531701d0a2bd581b3e0b,sha256:0766577995a693ea1d2926075b428be8d96cf41edfc4372dab686963ec929bc3,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/lean_diagnostics.json
hp_trees_lowest_common_ancestor_007__code_only_v1,trees_lowest_common_ancestor_007,code_only_v1,0.833300,110,mapped_from_canonical,trees_lowest_common_ancestor_002,routine_eval_obligation_hygiene,true,false,,false,not_selected,no_repair_triggered,sha256:eb2a1aedc75bd83db43d9dbb93d5aa971dc6a78390935feedfde845ca14f7bdb,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_007__full_method_v1,trees_lowest_common_ancestor_007,full_method_v1,0.666700,53,mapped_from_canonical,trees_lowest_common_ancestor_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:c7df2e56cc42924b7839f69400084b7b30680f39f0c192bab53e985b51486df0,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:f35c449cd792800f782176ee6955357070553f9fec4c95295b9cf961f81e79d2,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_007__naive_concat_v1,trees_lowest_common_ancestor_007,naive_concat_v1,0.666700,54,direct_adjudicated,trees_lowest_common_ancestor_002,missing_critical_semantic_unit,true,false,,false,not_selected,no_repair_triggered,sha256:716be94402c6771103b7d949326f36ffe4846e4e39a8a4178984a5852ed4f633,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
hp_trees_lowest_common_ancestor_007__text_only_v1,trees_lowest_common_ancestor_007,text_only_v1,0.500000,12,direct_adjudicated,trees_lowest_common_ancestor_002,low_semantic_faithfulness;missing_critical_semantic_unit,true,true,priority_queue_by_lowest_adjudicated_faithfulness_within_eval_grid,true,repaired_scaffold_alignment,,sha256:02955cab8e7f9f3a87863ac3b18765f0eec99227f8eed8cb90477f23a4fc3c39,sha256:d9826a1bd518cca541d940e0b257c0ab444587d9f7b281299a4bc0f8aea43f50,sha256:9c9729d235cfd4897778afaf5651db6b7e91ca68f8c5d052d66de5e09734d668,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/packet.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/lean_diagnostics.json
